,name,pasType,bufferVal,spacing,minh,distance,tolerance,TruePositives,FalsePositives,FalseNegatives,TrueNegatives
342,2,TE,1,50,0.000448814286661,25,0,4260,1604,4267,6923
343,2,IN,1,50,0.000448814286661,25,0,4401,1168,9598,12831
344,2,TE,1,50,0.000473492829594,25,0,4232,1568,4295,6959
345,2,IN,1,50,0.000473492829594,25,0,4368,1150,9631,12849
346,2,TE,1,50,0.000500004735817,25,0,4195,1521,4332,7006
347,2,IN,1,50,0.000500004735817,25,0,4334,1120,9665,12879
348,2,TE,1,50,0.000528551519008,25,0,4157,1483,4370,7044
349,2,IN,1,50,0.000528551519008,25,0,4309,1085,9690,12914
350,2,TE,1,50,0.000559396230511,25,0,4128,1441,4399,7086
351,2,IN,1,50,0.000559396230511,25,0,4268,1059,9731,12940
352,2,TE,1,50,0.000592816286901,25,0,4092,1404,4435,7123
353,2,IN,1,50,0.000592816286901,25,0,4229,1025,9770,12974
354,2,TE,1,50,0.000629172145933,25,0,4061,1361,4466,7166
355,2,IN,1,50,0.000629172145933,25,0,4199,995,9800,13004
356,2,TE,1,50,0.000668890082854,25,0,4027,1317,4500,7210
357,2,IN,1,50,0.000668890082854,25,0,4164,968,9835,13031
358,2,TE,1,50,0.000712476481704,25,0,3980,1270,4547,7257
359,2,IN,1,50,0.000712476481704,25,0,4118,932,9881,13067
360,2,TE,1,50,0.000760594314714,25,0,3942,1211,4585,7316
361,2,IN,1,50,0.000760594314714,25,0,4095,902,9904,13097
362,2,TE,1,50,0.000813930760983,25,0,3902,1165,4625,7362
363,2,IN,1,50,0.000813930760983,25,0,4051,879,9948,13120
364,2,TE,1,50,0.000873362493104,25,0,3858,1112,4669,7415
365,2,IN,1,50,0.000873362493104,25,0,4015,844,9984,13155
366,2,TE,1,50,0.000940187015035,25,0,3815,1078,4712,7449
367,2,IN,1,50,0.000940187015035,25,0,3966,813,10033,13186
368,2,TE,1,50,0.001015783098601,25,0,3762,1029,4765,7498
369,2,IN,1,50,0.001015783098601,25,0,3927,781,10072,13218
370,2,TE,1,50,0.00110198326551,25,0,3702,982,4825,7545
371,2,IN,1,50,0.00110198326551,25,0,3892,744,10107,13255
372,2,TE,1,50,0.001201538362037,25,0,3654,920,4873,7607
373,2,IN,1,50,0.001201538362037,25,0,3854,711,10145,13288
374,2,TE,1,50,0.00131762066798,25,0,3592,865,4935,7662
